"","state","region","word_for_cola","pop"
"228090","new york","northeast","soda",FALSE
"228091","new york","northeast","soda",FALSE
"228092","new york","northeast","soda",FALSE
"228093","new york","northeast","soda",FALSE
"228094","new york","northeast","soda",FALSE
"228095","new york","northeast","soda",FALSE
"228096","new york","northeast","soda",FALSE
"228097","new york","northeast","soda",FALSE
"228098","new york","northeast","soda",FALSE
"228099","new york","northeast","soda",FALSE
"228100","new york","northeast","soda",FALSE
"228101","new york","northeast","soda",FALSE
"228102","new york","northeast","soda",FALSE
"228103","new york","northeast","soda",FALSE
"228104","new york","northeast","soda",FALSE
"228105","new york","northeast","soda",FALSE
"228106","new york","northeast","soda",FALSE
"228107","new york","northeast","soda",FALSE
"228108","new york","northeast","soda",FALSE
"228109","new york","northeast","soda",FALSE
"228110","new york","northeast","soda",FALSE
"228111","new york","northeast","soda",FALSE
"228112","new york","northeast","soda",FALSE
"228113","new york","northeast","soda",FALSE
"228114","new york","northeast","soda",FALSE
"228115","new york","northeast","soda",FALSE
"228116","new york","northeast","soda",FALSE
"228117","new york","northeast","soda",FALSE
"228118","new york","northeast","soda",FALSE
"228119","new york","northeast","soda",FALSE
"228120","new york","northeast","soda",FALSE
"228121","new york","northeast","soda",FALSE
"228122","new york","northeast","soda",FALSE
"228123","new york","northeast","soda",FALSE
"228124","new york","northeast","soda",FALSE
"228125","new york","northeast","soda",FALSE
"228126","new york","northeast","soda",FALSE
"228127","new york","northeast","soda",FALSE
"228128","new york","northeast","soda",FALSE
"228129","new york","northeast","soda",FALSE
"228130","new york","northeast","soda",FALSE
"228131","new york","northeast","soda",FALSE
"228132","new york","northeast","soda",FALSE
"228133","new york","northeast","soda",FALSE
"228134","new york","northeast","soda",FALSE
"228135","new york","northeast","soda",FALSE
"228136","new york","northeast","soda",FALSE
"228137","new york","northeast","soda",FALSE
"228138","new york","northeast","soda",FALSE
"228139","new york","northeast","soda",FALSE
"228140","new york","northeast","soda",FALSE
"228141","new york","northeast","soda",FALSE
"228142","new york","northeast","soda",FALSE
"228143","new york","northeast","soda",FALSE
"228144","new york","northeast","soda",FALSE
"228145","new york","northeast","soda",FALSE
"228146","new york","northeast","soda",FALSE
"228147","new york","northeast","soda",FALSE
"228148","new york","northeast","soda",FALSE
"228149","new york","northeast","soda",FALSE
"228150","new york","northeast","soda",FALSE
"228151","new york","northeast","soda",FALSE
"228152","new york","northeast","soda",FALSE
"228153","new york","northeast","soda",FALSE
"228154","new york","northeast","soda",FALSE
"228155","new york","northeast","soda",FALSE
"228156","new york","northeast","soda",FALSE
"228157","new york","northeast","soda",FALSE
"228158","new york","northeast","soda",FALSE
"228159","new york","northeast","soda",FALSE
"228160","new york","northeast","soda",FALSE
"228161","new york","northeast","soda",FALSE
"228162","new york","northeast","soda",FALSE
"228163","new york","northeast","soda",FALSE
"228164","new york","northeast","soda",FALSE
"228165","new york","northeast","soda",FALSE
"228166","new york","northeast","soda",FALSE
"228167","new york","northeast","soda",FALSE
"228168","new york","northeast","soda",FALSE
"228169","new york","northeast","soda",FALSE
"228170","new york","northeast","soda",FALSE
"228171","new york","northeast","soda",FALSE
"228172","new york","northeast","soda",FALSE
"228173","new york","northeast","soda",FALSE
"228174","new york","northeast","soda",FALSE
"228175","new york","northeast","soda",FALSE
"228176","new york","northeast","soda",FALSE
"228177","new york","northeast","soda",FALSE
"228178","new york","northeast","soda",FALSE
"228179","new york","northeast","soda",FALSE
"228180","new york","northeast","soda",FALSE
"228181","new york","northeast","soda",FALSE
"228182","new york","northeast","soda",FALSE
"228183","new york","northeast","soda",FALSE
"228184","new york","northeast","soda",FALSE
"228185","new york","northeast","soda",FALSE
"228186","new york","northeast","soda",FALSE
"228187","new york","northeast","soda",FALSE
"228188","new york","northeast","soda",FALSE
"228189","new york","northeast","soda",FALSE
"228190","new york","northeast","soda",FALSE
"228191","new york","northeast","soda",FALSE
"228192","new york","northeast","soda",FALSE
"228193","new york","northeast","soda",FALSE
"228194","new york","northeast","soda",FALSE
"228195","new york","northeast","soda",FALSE
"228196","new york","northeast","soda",FALSE
"228197","new york","northeast","soda",FALSE
"228198","new york","northeast","soda",FALSE
"228199","new york","northeast","soda",FALSE
"228200","new york","northeast","soda",FALSE
"228201","new york","northeast","soda",FALSE
"228202","new york","northeast","soda",FALSE
"228203","new york","northeast","soda",FALSE
"228204","new york","northeast","soda",FALSE
"228205","new york","northeast","soda",FALSE
"228206","new york","northeast","soda",FALSE
"228207","new york","northeast","soda",FALSE
"228208","new york","northeast","soda",FALSE
"228209","new york","northeast","soda",FALSE
"228210","new york","northeast","soda",FALSE
"228211","new york","northeast","soda",FALSE
"228212","new york","northeast","soda",FALSE
"228213","new york","northeast","soda",FALSE
"228214","new york","northeast","soda",FALSE
"228215","new york","northeast","soda",FALSE
"228216","new york","northeast","soda",FALSE
"228217","new york","northeast","soda",FALSE
"228218","new york","northeast","soda",FALSE
"228219","new york","northeast","soda",FALSE
"228220","new york","northeast","soda",FALSE
"228221","new york","northeast","soda",FALSE
"228222","new york","northeast","soda",FALSE
"228223","new york","northeast","soda",FALSE
"228224","new york","northeast","soda",FALSE
"228225","new york","northeast","soda",FALSE
"228226","new york","northeast","soda",FALSE
"228227","new york","northeast","soda",FALSE
"228228","new york","northeast","soda",FALSE
"228229","new york","northeast","soda",FALSE
"228230","new york","northeast","soda",FALSE
"228231","new york","northeast","soda",FALSE
"228232","new york","northeast","soda",FALSE
"228233","new york","northeast","soda",FALSE
"228234","new york","northeast","soda",FALSE
"228235","new york","northeast","soda",FALSE
"228236","new york","northeast","soda",FALSE
"228237","new york","northeast","soda",FALSE
"228238","new york","northeast","soda",FALSE
"228239","new york","northeast","soda",FALSE
"228240","new york","northeast","soda",FALSE
"228241","new york","northeast","soda",FALSE
"228242","new york","northeast","soda",FALSE
"228243","new york","northeast","soda",FALSE
"228244","new york","northeast","soda",FALSE
"228245","new york","northeast","soda",FALSE
"228246","new york","northeast","soda",FALSE
"228247","new york","northeast","soda",FALSE
"228248","new york","northeast","soda",FALSE
"228249","new york","northeast","soda",FALSE
"228250","new york","northeast","soda",FALSE
"228251","new york","northeast","soda",FALSE
"228252","new york","northeast","soda",FALSE
"228253","new york","northeast","soda",FALSE
"228254","new york","northeast","soda",FALSE
"228255","new york","northeast","soda",FALSE
"228256","new york","northeast","soda",FALSE
"228257","new york","northeast","soda",FALSE
"228258","new york","northeast","soda",FALSE
"228259","new york","northeast","soda",FALSE
"228260","new york","northeast","soda",FALSE
"228261","new york","northeast","soda",FALSE
"228262","new york","northeast","soda",FALSE
"228263","new york","northeast","soda",FALSE
"228264","new york","northeast","soda",FALSE
"228265","new york","northeast","soda",FALSE
"228266","new york","northeast","soda",FALSE
"228267","new york","northeast","soda",FALSE
"228268","new york","northeast","soda",FALSE
"228269","new york","northeast","soda",FALSE
"228270","new york","northeast","soda",FALSE
"228271","new york","northeast","soda",FALSE
"228272","new york","northeast","soda",FALSE
"228273","new york","northeast","soda",FALSE
"228274","new york","northeast","soda",FALSE
"228275","new york","northeast","soda",FALSE
"228276","new york","northeast","soda",FALSE
"228277","new york","northeast","soda",FALSE
"228278","new york","northeast","soda",FALSE
"228279","new york","northeast","soda",FALSE
"228280","new york","northeast","soda",FALSE
"228281","new york","northeast","soda",FALSE
"228282","new york","northeast","soda",FALSE
"228283","new york","northeast","soda",FALSE
"228284","new york","northeast","soda",FALSE
"228285","new york","northeast","soda",FALSE
"228286","new york","northeast","soda",FALSE
"228287","new york","northeast","soda",FALSE
"228288","new york","northeast","soda",FALSE
"228289","new york","northeast","soda",FALSE
"228290","new york","northeast","soda",FALSE
"228291","new york","northeast","soda",FALSE
"228292","new york","northeast","soda",FALSE
"228293","new york","northeast","soda",FALSE
"228294","new york","northeast","soda",FALSE
"228295","new york","northeast","soda",FALSE
"228296","new york","northeast","soda",FALSE
"228297","new york","northeast","soda",FALSE
"228298","new york","northeast","soda",FALSE
"228299","new york","northeast","soda",FALSE
"228300","new york","northeast","soda",FALSE
"228301","new york","northeast","soda",FALSE
"228302","new york","northeast","soda",FALSE
"228303","new york","northeast","soda",FALSE
"228304","new york","northeast","soda",FALSE
"228305","new york","northeast","soda",FALSE
"228306","new york","northeast","soda",FALSE
"228307","new york","northeast","soda",FALSE
"228308","new york","northeast","soda",FALSE
"228309","new york","northeast","soda",FALSE
"228310","new york","northeast","soda",FALSE
"228311","new york","northeast","soda",FALSE
"228312","new york","northeast","soda",FALSE
"228313","new york","northeast","soda",FALSE
"228314","new york","northeast","soda",FALSE
"228315","new york","northeast","soda",FALSE
"228316","new york","northeast","soda",FALSE
"228317","new york","northeast","soda",FALSE
"228318","new york","northeast","soda",FALSE
"228319","new york","northeast","soda",FALSE
"228320","new york","northeast","soda",FALSE
"228321","new york","northeast","soda",FALSE
"228322","new york","northeast","soda",FALSE
"228323","new york","northeast","soda",FALSE
"228324","new york","northeast","soda",FALSE
"228325","new york","northeast","soda",FALSE
"228326","new york","northeast","soda",FALSE
"228327","new york","northeast","soda",FALSE
"228328","new york","northeast","soda",FALSE
"228329","new york","northeast","soda",FALSE
"228330","new york","northeast","soda",FALSE
"228331","new york","northeast","soda",FALSE
"228332","new york","northeast","soda",FALSE
"228333","new york","northeast","soda",FALSE
"228334","new york","northeast","soda",FALSE
"228335","new york","northeast","soda",FALSE
"228336","new york","northeast","soda",FALSE
"228337","new york","northeast","soda",FALSE
"228338","new york","northeast","soda",FALSE
"228339","new york","northeast","soda",FALSE
"228340","new york","northeast","soda",FALSE
"228341","new york","northeast","soda",FALSE
"228342","new york","northeast","soda",FALSE
"228343","new york","northeast","soda",FALSE
"228344","new york","northeast","soda",FALSE
"228345","new york","northeast","soda",FALSE
"228346","new york","northeast","soda",FALSE
"228347","new york","northeast","soda",FALSE
"228348","new york","northeast","soda",FALSE
"228349","new york","northeast","soda",FALSE
"228350","new york","northeast","soda",FALSE
"228351","new york","northeast","soda",FALSE
"228352","new york","northeast","soda",FALSE
"228353","new york","northeast","soda",FALSE
"228354","new york","northeast","soda",FALSE
"228355","new york","northeast","soda",FALSE
"228356","new york","northeast","soda",FALSE
"228357","new york","northeast","soda",FALSE
"228358","new york","northeast","soda",FALSE
"228359","new york","northeast","soda",FALSE
"228360","new york","northeast","soda",FALSE
"228361","new york","northeast","soda",FALSE
"228362","new york","northeast","soda",FALSE
"228363","new york","northeast","soda",FALSE
"228364","new york","northeast","soda",FALSE
"228365","new york","northeast","soda",FALSE
"228366","new york","northeast","soda",FALSE
"228367","new york","northeast","soda",FALSE
"228368","new york","northeast","soda",FALSE
"228369","new york","northeast","soda",FALSE
"228370","new york","northeast","soda",FALSE
"228371","new york","northeast","soda",FALSE
"228372","new york","northeast","soda",FALSE
"228373","new york","northeast","soda",FALSE
"228374","new york","northeast","soda",FALSE
"228375","new york","northeast","soda",FALSE
"228376","new york","northeast","soda",FALSE
"228377","new york","northeast","soda",FALSE
"228378","new york","northeast","soda",FALSE
"228379","new york","northeast","soda",FALSE
"228380","new york","northeast","soda",FALSE
"228381","new york","northeast","soda",FALSE
"228382","new york","northeast","soda",FALSE
"228383","new york","northeast","soda",FALSE
"228384","new york","northeast","soda",FALSE
"228385","new york","northeast","soda",FALSE
"228386","new york","northeast","soda",FALSE
"228387","new york","northeast","soda",FALSE
"228388","new york","northeast","soda",FALSE
"228389","new york","northeast","soda",FALSE
"228390","new york","northeast","soda",FALSE
"228391","new york","northeast","soda",FALSE
"228392","new york","northeast","soda",FALSE
"228393","new york","northeast","soda",FALSE
"228394","new york","northeast","soda",FALSE
"228395","new york","northeast","soda",FALSE
"228396","new york","northeast","soda",FALSE
"228397","new york","northeast","soda",FALSE
"228398","new york","northeast","soda",FALSE
"228399","new york","northeast","soda",FALSE
"228400","new york","northeast","soda",FALSE
"228401","new york","northeast","soda",FALSE
"228402","new york","northeast","soda",FALSE
"228403","new york","northeast","soda",FALSE
"228404","new york","northeast","soda",FALSE
"228405","new york","northeast","soda",FALSE
"228406","new york","northeast","soda",FALSE
"228407","new york","northeast","soda",FALSE
"228408","new york","northeast","soda",FALSE
"228409","new york","northeast","soda",FALSE
"228410","new york","northeast","soda",FALSE
"228411","new york","northeast","soda",FALSE
"228412","new york","northeast","soda",FALSE
"228413","new york","northeast","soda",FALSE
"228414","new york","northeast","soda",FALSE
"228415","new york","northeast","soda",FALSE
"228416","new york","northeast","soda",FALSE
"228417","new york","northeast","soda",FALSE
"228418","new york","northeast","soda",FALSE
"228419","new york","northeast","soda",FALSE
"228420","new york","northeast","soda",FALSE
"228421","new york","northeast","soda",FALSE
"228422","new york","northeast","soda",FALSE
"228423","new york","northeast","soda",FALSE
"228424","new york","northeast","soda",FALSE
"228425","new york","northeast","soda",FALSE
"228426","new york","northeast","soda",FALSE
"228427","new york","northeast","soda",FALSE
"228428","new york","northeast","soda",FALSE
"228429","new york","northeast","soda",FALSE
"228430","new york","northeast","soda",FALSE
"228431","new york","northeast","soda",FALSE
"228432","new york","northeast","soda",FALSE
"228433","new york","northeast","soda",FALSE
"228434","new york","northeast","soda",FALSE
"228435","new york","northeast","soda",FALSE
"228436","new york","northeast","soda",FALSE
"228437","new york","northeast","soda",FALSE
"228438","new york","northeast","soda",FALSE
"228439","new york","northeast","soda",FALSE
"228440","new york","northeast","soda",FALSE
"228441","new york","northeast","soda",FALSE
"228442","new york","northeast","soda",FALSE
"228443","new york","northeast","soda",FALSE
"228444","new york","northeast","soda",FALSE
"228445","new york","northeast","soda",FALSE
"228446","new york","northeast","soda",FALSE
"228447","new york","northeast","soda",FALSE
"228448","new york","northeast","soda",FALSE
"228449","new york","northeast","soda",FALSE
"228450","new york","northeast","soda",FALSE
"228451","new york","northeast","soda",FALSE
"228452","new york","northeast","soda",FALSE
"228453","new york","northeast","soda",FALSE
"228454","new york","northeast","soda",FALSE
"228455","new york","northeast","soda",FALSE
"228456","new york","northeast","soda",FALSE
"228457","new york","northeast","soda",FALSE
"228458","new york","northeast","soda",FALSE
"228459","new york","northeast","soda",FALSE
"228460","new york","northeast","soda",FALSE
"228461","new york","northeast","soda",FALSE
"228462","new york","northeast","soda",FALSE
"228463","new york","northeast","soda",FALSE
"228464","new york","northeast","soda",FALSE
"228465","new york","northeast","soda",FALSE
"228466","new york","northeast","soda",FALSE
"228467","new york","northeast","soda",FALSE
"228468","new york","northeast","soda",FALSE
"228469","new york","northeast","soda",FALSE
"228470","new york","northeast","soda",FALSE
"228471","new york","northeast","soda",FALSE
"228472","new york","northeast","soda",FALSE
"228473","new york","northeast","soda",FALSE
"228474","new york","northeast","soda",FALSE
"228475","new york","northeast","soda",FALSE
"228476","new york","northeast","soda",FALSE
"228477","new york","northeast","soda",FALSE
"228478","new york","northeast","soda",FALSE
"228479","new york","northeast","soda",FALSE
"228480","new york","northeast","soda",FALSE
"228481","new york","northeast","soda",FALSE
"228482","new york","northeast","soda",FALSE
"228483","new york","northeast","soda",FALSE
"228484","new york","northeast","soda",FALSE
"228485","new york","northeast","soda",FALSE
"228486","new york","northeast","soda",FALSE
"228487","new york","northeast","soda",FALSE
"228488","new york","northeast","soda",FALSE
"228489","new york","northeast","soda",FALSE
"228490","new york","northeast","soda",FALSE
"228491","new york","northeast","soda",FALSE
"228492","new york","northeast","soda",FALSE
"228493","new york","northeast","soda",FALSE
"228494","new york","northeast","soda",FALSE
"228495","new york","northeast","soda",FALSE
"228496","new york","northeast","soda",FALSE
"228497","new york","northeast","soda",FALSE
"228498","new york","northeast","soda",FALSE
"228499","new york","northeast","soda",FALSE
"228500","new york","northeast","soda",FALSE
"228501","new york","northeast","soda",FALSE
"228502","new york","northeast","soda",FALSE
"228503","new york","northeast","soda",FALSE
"228504","new york","northeast","soda",FALSE
"228505","new york","northeast","soda",FALSE
"228506","new york","northeast","soda",FALSE
"228507","new york","northeast","soda",FALSE
"228508","new york","northeast","soda",FALSE
"228509","new york","northeast","soda",FALSE
"228510","new york","northeast","soda",FALSE
"228511","new york","northeast","soda",FALSE
"228512","new york","northeast","soda",FALSE
"228513","new york","northeast","soda",FALSE
"228514","new york","northeast","soda",FALSE
"228515","new york","northeast","soda",FALSE
"228516","new york","northeast","soda",FALSE
"228517","new york","northeast","soda",FALSE
"228518","new york","northeast","soda",FALSE
"228519","new york","northeast","soda",FALSE
"228520","new york","northeast","soda",FALSE
"228521","new york","northeast","soda",FALSE
"228522","new york","northeast","soda",FALSE
"228523","new york","northeast","soda",FALSE
"228524","new york","northeast","soda",FALSE
"228525","new york","northeast","soda",FALSE
"228526","new york","northeast","soda",FALSE
"228527","new york","northeast","soda",FALSE
"228528","new york","northeast","soda",FALSE
"228529","new york","northeast","soda",FALSE
"228530","new york","northeast","soda",FALSE
"228531","new york","northeast","soda",FALSE
"228532","new york","northeast","soda",FALSE
"228533","new york","northeast","soda",FALSE
"228534","new york","northeast","soda",FALSE
"228535","new york","northeast","soda",FALSE
"228536","new york","northeast","soda",FALSE
"228537","new york","northeast","soda",FALSE
"228538","new york","northeast","soda",FALSE
"228539","new york","northeast","soda",FALSE
"228540","new york","northeast","soda",FALSE
"228541","new york","northeast","soda",FALSE
"228542","new york","northeast","soda",FALSE
"228543","new york","northeast","soda",FALSE
"228544","new york","northeast","soda",FALSE
"228545","new york","northeast","soda",FALSE
"228546","new york","northeast","soda",FALSE
"228547","new york","northeast","soda",FALSE
"228548","new york","northeast","soda",FALSE
"228549","new york","northeast","soda",FALSE
"228550","new york","northeast","soda",FALSE
"228551","new york","northeast","soda",FALSE
"228552","new york","northeast","soda",FALSE
"228553","new york","northeast","soda",FALSE
"228554","new york","northeast","soda",FALSE
"228555","new york","northeast","soda",FALSE
"228556","new york","northeast","soda",FALSE
"228557","new york","northeast","soda",FALSE
"228558","new york","northeast","soda",FALSE
"228559","new york","northeast","soda",FALSE
"228560","new york","northeast","soda",FALSE
"228561","new york","northeast","soda",FALSE
"228562","new york","northeast","soda",FALSE
"228563","new york","northeast","soda",FALSE
"228564","new york","northeast","soda",FALSE
"228565","new york","northeast","soda",FALSE
"228566","new york","northeast","soda",FALSE
"228567","new york","northeast","soda",FALSE
"228568","new york","northeast","soda",FALSE
"228569","new york","northeast","soda",FALSE
"228570","new york","northeast","soda",FALSE
"228571","new york","northeast","soda",FALSE
"228572","new york","northeast","soda",FALSE
"228573","new york","northeast","soda",FALSE
"228574","new york","northeast","soda",FALSE
"228575","new york","northeast","soda",FALSE
"228576","new york","northeast","soda",FALSE
"228577","new york","northeast","soda",FALSE
"228578","new york","northeast","soda",FALSE
"228579","new york","northeast","soda",FALSE
"228580","new york","northeast","soda",FALSE
"228581","new york","northeast","soda",FALSE
"228582","new york","northeast","soda",FALSE
"228583","new york","northeast","soda",FALSE
"228584","new york","northeast","soda",FALSE
"228585","new york","northeast","soda",FALSE
"228586","new york","northeast","soda",FALSE
"228587","new york","northeast","soda",FALSE
"228588","new york","northeast","soda",FALSE
"228589","new york","northeast","soda",FALSE
"228590","new york","northeast","soda",FALSE
"228591","new york","northeast","soda",FALSE
"228592","new york","northeast","soda",FALSE
"228593","new york","northeast","soda",FALSE
"228594","new york","northeast","soda",FALSE
"228595","new york","northeast","soda",FALSE
"228596","new york","northeast","soda",FALSE
"228597","new york","northeast","soda",FALSE
"228598","new york","northeast","soda",FALSE
"228599","new york","northeast","soda",FALSE
"228600","new york","northeast","soda",FALSE
"228601","new york","northeast","soda",FALSE
"228602","new york","northeast","soda",FALSE
"228603","new york","northeast","soda",FALSE
"228604","new york","northeast","soda",FALSE
"228605","new york","northeast","soda",FALSE
"228606","new york","northeast","soda",FALSE
"228607","new york","northeast","soda",FALSE
"228608","new york","northeast","soda",FALSE
"228609","new york","northeast","soda",FALSE
"228610","new york","northeast","soda",FALSE
"228611","new york","northeast","soda",FALSE
"228612","new york","northeast","soda",FALSE
"228613","new york","northeast","soda",FALSE
"228614","new york","northeast","soda",FALSE
"228615","new york","northeast","soda",FALSE
"228616","new york","northeast","soda",FALSE
"228617","new york","northeast","soda",FALSE
"228618","new york","northeast","soda",FALSE
"228619","new york","northeast","soda",FALSE
"228620","new york","northeast","soda",FALSE
"228621","new york","northeast","soda",FALSE
"228622","new york","northeast","soda",FALSE
"228623","new york","northeast","soda",FALSE
"228624","new york","northeast","soda",FALSE
"228625","new york","northeast","soda",FALSE
"228626","new york","northeast","soda",FALSE
"228627","new york","northeast","soda",FALSE
"228628","new york","northeast","soda",FALSE
"228629","new york","northeast","soda",FALSE
"228630","new york","northeast","soda",FALSE
"228631","new york","northeast","soda",FALSE
"228632","new york","northeast","soda",FALSE
"228633","new york","northeast","soda",FALSE
"228634","new york","northeast","soda",FALSE
"228635","new york","northeast","soda",FALSE
"228636","new york","northeast","soda",FALSE
"228637","new york","northeast","soda",FALSE
"228638","new york","northeast","soda",FALSE
"228639","new york","northeast","soda",FALSE
"228640","new york","northeast","soda",FALSE
"228641","new york","northeast","soda",FALSE
"228642","new york","northeast","soda",FALSE
"228643","new york","northeast","soda",FALSE
"228644","new york","northeast","soda",FALSE
"228645","new york","northeast","soda",FALSE
"228646","new york","northeast","soda",FALSE
"228647","new york","northeast","soda",FALSE
"228648","new york","northeast","soda",FALSE
"228649","new york","northeast","soda",FALSE
"228650","new york","northeast","soda",FALSE
"228651","new york","northeast","soda",FALSE
"228652","new york","northeast","soda",FALSE
"228653","new york","northeast","soda",FALSE
"228654","new york","northeast","soda",FALSE
"228655","new york","northeast","soda",FALSE
"228656","new york","northeast","soda",FALSE
"228657","new york","northeast","soda",FALSE
"228658","new york","northeast","soda",FALSE
"228659","new york","northeast","soda",FALSE
"228660","new york","northeast","soda",FALSE
"228661","new york","northeast","soda",FALSE
"228662","new york","northeast","soda",FALSE
"228663","new york","northeast","soda",FALSE
"228664","new york","northeast","soda",FALSE
"228665","new york","northeast","soda",FALSE
"228666","new york","northeast","soda",FALSE
"228667","new york","northeast","soda",FALSE
"228668","new york","northeast","soda",FALSE
"228669","new york","northeast","soda",FALSE
"228670","new york","northeast","soda",FALSE
"228671","new york","northeast","soda",FALSE
"228672","new york","northeast","soda",FALSE
"228673","new york","northeast","soda",FALSE
"228674","new york","northeast","soda",FALSE
"228675","new york","northeast","soda",FALSE
"228676","new york","northeast","soda",FALSE
"228677","new york","northeast","soda",FALSE
"228678","new york","northeast","soda",FALSE
"228679","new york","northeast","soda",FALSE
"228680","new york","northeast","soda",FALSE
"228681","new york","northeast","soda",FALSE
"228682","new york","northeast","soda",FALSE
"228683","new york","northeast","soda",FALSE
"228684","new york","northeast","soda",FALSE
"228685","new york","northeast","soda",FALSE
"228686","new york","northeast","soda",FALSE
"228687","new york","northeast","soda",FALSE
"228688","new york","northeast","soda",FALSE
"228689","new york","northeast","soda",FALSE
"228690","new york","northeast","soda",FALSE
"228691","new york","northeast","soda",FALSE
"228692","new york","northeast","soda",FALSE
"228693","new york","northeast","soda",FALSE
"228694","new york","northeast","soda",FALSE
"228695","new york","northeast","soda",FALSE
"228696","new york","northeast","soda",FALSE
"228697","new york","northeast","soda",FALSE
"228698","new york","northeast","soda",FALSE
"228699","new york","northeast","soda",FALSE
"228700","new york","northeast","soda",FALSE
"228701","new york","northeast","soda",FALSE
"228702","new york","northeast","soda",FALSE
"228703","new york","northeast","soda",FALSE
"228704","new york","northeast","soda",FALSE
"228705","new york","northeast","soda",FALSE
"228706","new york","northeast","soda",FALSE
"228707","new york","northeast","soda",FALSE
"228708","new york","northeast","soda",FALSE
"228709","new york","northeast","soda",FALSE
"228710","new york","northeast","soda",FALSE
"228711","new york","northeast","soda",FALSE
"228712","new york","northeast","soda",FALSE
"228713","new york","northeast","soda",FALSE
"228714","new york","northeast","soda",FALSE
"228715","new york","northeast","soda",FALSE
"228716","new york","northeast","soda",FALSE
"228717","new york","northeast","soda",FALSE
"228718","new york","northeast","soda",FALSE
"228719","new york","northeast","soda",FALSE
"228720","new york","northeast","soda",FALSE
"228721","new york","northeast","soda",FALSE
"228722","new york","northeast","soda",FALSE
"228723","new york","northeast","soda",FALSE
"228724","new york","northeast","soda",FALSE
"228725","new york","northeast","soda",FALSE
"228726","new york","northeast","soda",FALSE
"228727","new york","northeast","soda",FALSE
"228728","new york","northeast","soda",FALSE
"228729","new york","northeast","soda",FALSE
"228730","new york","northeast","soda",FALSE
"228731","new york","northeast","soda",FALSE
"228732","new york","northeast","soda",FALSE
"228733","new york","northeast","soda",FALSE
"228734","new york","northeast","soda",FALSE
"228735","new york","northeast","soda",FALSE
"228736","new york","northeast","soda",FALSE
"228737","new york","northeast","soda",FALSE
"228738","new york","northeast","soda",FALSE
"228739","new york","northeast","soda",FALSE
"228740","new york","northeast","soda",FALSE
"228741","new york","northeast","soda",FALSE
"228742","new york","northeast","soda",FALSE
"228743","new york","northeast","soda",FALSE
"228744","new york","northeast","soda",FALSE
"228745","new york","northeast","soda",FALSE
"228746","new york","northeast","soda",FALSE
"228747","new york","northeast","soda",FALSE
"228748","new york","northeast","soda",FALSE
"228749","new york","northeast","soda",FALSE
"228750","new york","northeast","soda",FALSE
"228751","new york","northeast","soda",FALSE
"228752","new york","northeast","soda",FALSE
"228753","new york","northeast","soda",FALSE
"228754","new york","northeast","soda",FALSE
"228755","new york","northeast","soda",FALSE
"228756","new york","northeast","soda",FALSE
"228757","new york","northeast","soda",FALSE
"228758","new york","northeast","soda",FALSE
"228759","new york","northeast","soda",FALSE
"228760","new york","northeast","soda",FALSE
"228761","new york","northeast","soda",FALSE
"228762","new york","northeast","soda",FALSE
"228763","new york","northeast","soda",FALSE
"228764","new york","northeast","soda",FALSE
"228765","new york","northeast","soda",FALSE
"228766","new york","northeast","soda",FALSE
"228767","new york","northeast","soda",FALSE
"228768","new york","northeast","soda",FALSE
"228769","new york","northeast","soda",FALSE
"228770","new york","northeast","soda",FALSE
"228771","new york","northeast","soda",FALSE
"228772","new york","northeast","soda",FALSE
"228773","new york","northeast","soda",FALSE
"228774","new york","northeast","soda",FALSE
"228775","new york","northeast","soda",FALSE
"228776","new york","northeast","soda",FALSE
"228777","new york","northeast","soda",FALSE
"228778","new york","northeast","soda",FALSE
"228779","new york","northeast","soda",FALSE
"228780","new york","northeast","soda",FALSE
"228781","new york","northeast","soda",FALSE
"228782","new york","northeast","soda",FALSE
"228783","new york","northeast","soda",FALSE
"228784","new york","northeast","soda",FALSE
"228785","new york","northeast","soda",FALSE
"228786","new york","northeast","soda",FALSE
"228787","new york","northeast","soda",FALSE
"228788","new york","northeast","soda",FALSE
"228789","new york","northeast","soda",FALSE
"228790","new york","northeast","soda",FALSE
"228791","new york","northeast","soda",FALSE
"228792","new york","northeast","soda",FALSE
"228793","new york","northeast","soda",FALSE
"228794","new york","northeast","soda",FALSE
"228795","new york","northeast","soda",FALSE
"228796","new york","northeast","soda",FALSE
"228797","new york","northeast","soda",FALSE
"228798","new york","northeast","soda",FALSE
"228799","new york","northeast","soda",FALSE
"228800","new york","northeast","soda",FALSE
"228801","new york","northeast","soda",FALSE
"228802","new york","northeast","soda",FALSE
"228803","new york","northeast","soda",FALSE
"228804","new york","northeast","soda",FALSE
"228805","new york","northeast","soda",FALSE
"228806","new york","northeast","soda",FALSE
"228807","new york","northeast","soda",FALSE
"228808","new york","northeast","soda",FALSE
"228809","new york","northeast","soda",FALSE
"228810","new york","northeast","soda",FALSE
"228811","new york","northeast","soda",FALSE
"228812","new york","northeast","soda",FALSE
"228813","new york","northeast","soda",FALSE
"228814","new york","northeast","soda",FALSE
"228815","new york","northeast","soda",FALSE
"228816","new york","northeast","soda",FALSE
"228817","new york","northeast","soda",FALSE
"228818","new york","northeast","soda",FALSE
"228819","new york","northeast","soda",FALSE
"228820","new york","northeast","soda",FALSE
"228821","new york","northeast","soda",FALSE
"228822","new york","northeast","soda",FALSE
"228823","new york","northeast","soda",FALSE
"228824","new york","northeast","soda",FALSE
